Country,Date,Value,Daylight,Temperature,GHI,DNI
Brazil,2019-12-10,22.817473985431842,763.534110967742,25.946115096774193,815789.9009677419,531104.624516129
Brazil,2019-12-11,22.936688657648283,763.3972677419355,25.94116077419355,814329.5077419354,529586.0761290323
Brazil,2019-12-12,23.055903329864723,763.2604245161291,25.936206451612904,812869.114516129,528067.5277419356
Brazil,2019-12-13,23.175118002081163,763.1235812903226,25.93125212903226,811408.7212903225,526548.9793548387
Brazil,2019-12-14,23.294332674297607,762.9867380645161,25.92629780645161,809948.3280645161,525030.430967742
Brazil,2019-12-15,23.413547346514047,762.8498948387097,25.921343483870967,808487.9348387097,523511.8825806452
Brazil,2019-12-16,23.532762018730487,762.7130516129032,25.916389161290322,807027.5416129032,521993.3341935484
Brazil,2019-12-17,23.65197669094693,762.5762083870968,25.911434838709678,805567.1483870967,520474.78580645163
Brazil,2019-12-18,23.77119136316337,762.4393651612903,25.906480516129033,804106.7551612903,518956.23741935485
Brazil,2019-12-19,23.89040603537981,762.3025219354839,25.90152619354839,802646.3619354839,517437.6890322581
Brazil,2019-12-20,24.009620707596255,762.1656787096774,25.89657187096774,801185.9687096773,515919.14064516133
Brazil,2019-12-21,24.128835379812696,762.0288354838709,25.891617548387096,799725.5754838709,514400.59225806454
Brazil,2019-12-22,24.248050052029136,761.8919922580645,25.88666322580645,798265.1822580645,512882.04387096775
Brazil,2019-12-23,24.367264724245576,761.755149032258,25.881708903225807,796804.7890322581,511363.49548387097
Brazil,2019-12-24,24.48647939646202,761.6183058064516,25.876754580645162,795344.3958064516,509844.94709677424
Brazil,2019-12-25,24.60569406867846,761.4814625806451,25.871800258064514,793884.0025806451,508326.39870967745
Brazil,2019-12-26,24.7249087408949,761.3446193548386,25.86684593548387,792423.6093548387,506807.85032258066
Brazil,2019-12-27,24.84412341311134,761.2077761290323,25.861891612903225,790963.2161290322,505289.3019354839
Brazil,2019-12-28,24.963338085327784,761.0709329032258,25.85693729032258,789502.8229032258,503770.7535483871
Brazil,2019-12-29,25.082552757544224,760.9340896774194,25.851982967741936,788042.4296774194,502252.20516129036
Brazil,2019-12-30,25.201767429760665,760.7972464516129,25.847028645161288,786582.036451613,500733.6567741936
Brazil,2019-12-31,25.32098210197711,760.6604032258065,25.842074322580643,785121.6432258064,499215.1083870968
Brazil,2020-01-01,25.44019677419355,760.52356,25.83712,783661.25,497696.56
Brazil,2020-01-02,25.478665065126126,760.0763419354838,25.82956493548387,782510.7580645161,496481.1012903226
Brazil,2020-01-03,25.517133356058704,759.6291238709678,25.82200987096774,781360.2661290322,495265.64258064516
Brazil,2020-01-04,25.55560164699128,759.1819058064516,25.81445480645161,780209.7741935484,494050.18387096777
Brazil,2020-01-05,25.59406993792386,758.7346877419354,25.80689974193548,779059.2822580645,492834.7251612903
Brazil,2020-01-06,25.632538228856436,758.2874696774194,25.799344677419352,777908.7903225806,491619.26645161293
Brazil,2020-01-07,25.671006519789014,757.8402516129032,25.791789612903226,776758.2983870967,490403.8077419355
Brazil,2020-01-08,25.70947481072159,757.393033548387,25.784234548387097,775607.8064516129,489188.3490322581
Brazil,2020-01-09,25.74794310165417,756.945815483871,25.776679483870968,774457.3145161291,487972.89032258064
Brazil,2020-01-10,25.786411392586746,756.4985974193548,25.76912441935484,773306.8225806452,486757.43161290325
Brazil,2020-01-11,25.824879683519324,756.0513793548387,25.76156935483871,772156.3306451613,485541.9729032258
Brazil,2020-01-12,25.8633479744519,755.6041612903226,25.75401429032258,771005.8387096775,484326.5141935484
Brazil,2020-01-13,25.90181626538448,755.1569432258065,25.74645922580645,769855.3467741936,483111.05548387096
Brazil,2020-01-14,25.940284556317057,754.7097251612903,25.73890416129032,768704.8548387097,481895.5967741936
Brazil,2020-01-15,25.978752847249634,754.2625070967742,25.731349096774192,767554.3629032258,480680.1380645161
Brazil,2020-01-16,26.017221138182208,753.8152890322581,25.723794032258063,766403.8709677419,479464.67935483874
Brazil,2020-01-17,26.055689429114786,753.3680709677419,25.716238967741937,765253.3790322581,478249.2206451613
Brazil,2020-01-18,26.094157720047363,752.9208529032258,25.708683903225808,764102.8870967742,477033.7619354839
Brazil,2020-01-19,26.13262601097994,752.4736348387097,25.70112883870968,762952.3951612903,475818.30322580645
Brazil,2020-01-20,26.171094301912518,752.0264167741935,25.69357377419355,761801.9032258064,474602.84451612906
Brazil,2020-01-21,26.209562592845096,751.5791987096774,25.68601870967742,760651.4112903225,473387.3858064516
Brazil,2020-01-22,26.248030883777673,751.1319806451613,25.67846364516129,759500.9193548387,472171.9270967742
Brazil,2020-01-23,26.28649917471025,750.6847625806452,25.67090858064516,758350.4274193548,470956.4683870968
Brazil,2020-01-24,26.32496746564283,750.237544516129,25.663353516129032,757199.9354838709,469741.0096774194
Brazil,2020-01-25,26.363435756575406,749.7903264516129,25.655798451612903,756049.4435483871,468525.55096774193
Brazil,2020-01-26,26.401904047507983,749.3431083870968,25.648243387096773,754898.9516129033,467310.09225806454
Brazil,2020-01-27,26.44037233844056,748.8958903225806,25.640688322580647,753748.4596774194,466094.6335483871
Brazil,2020-01-28,26.47884062937314,748.4486722580646,25.633133258064518,752597.9677419355,464879.1748387097
Brazil,2020-01-29,26.517308920305716,748.0014541935484,25.62557819354839,751447.4758064516,463663.7161290323
Brazil,2020-01-30,26.555777211238293,747.5542361290322,25.61802312903226,750296.9838709678,462448.25741935486
Brazil,2020-01-31,26.59424550217087,747.1070180645162,25.61046806451613,749146.4919354839,461232.7987096774
Brazil,2020-02-01,26.63271379310345,746.6598,25.602913,747996.0,460017.34
Brazil,2020-02-02,26.644410425376854,746.0506310344828,25.600448413793103,747680.6572413793,460317.0331034483
Brazil,2020-02-03,26.656107057650264,745.4414620689655,25.59798382758621,747365.3144827586,460616.7262068966
Brazil,2020-02-04,26.66780368992367,744.8322931034483,25.59551924137931,747049.9717241379,460916.41931034485
Brazil,2020-02-05,26.67950032219708,744.2231241379311,25.593054655172416,746734.6289655173,461216.1124137931
Brazil,2020-02-06,26.691196954470485,743.6139551724139,25.59059006896552,746419.2862068965,461515.8055172414
Brazil,2020-02-07,26.70289358674389,743.0047862068966,25.58812548275862,746103.9434482759,461815.4986206897
Brazil,2020-02-08,26.7145902190173,742.3956172413793,25.585660896551726,745788.6006896552,462115.1917241379
Brazil,2020-02-09,26.726286851290705,741.7864482758621,25.583196310344828,745473.2579310345,462414.88482758624
Brazil,2020-02-10,26.737983483564115,741.1772793103448,25.58073172413793,745157.9151724138,462714.5779310345
Brazil,2020-02-11,26.74968011583752,740.5681103448276,25.578267137931036,744842.5724137931,463014.27103448275
Brazil,2020-02-12,26.76137674811093,739.9589413793104,25.575802551724138,744527.2296551724,463313.96413793106
Brazil,2020-02-13,26.773073380384336,739.3497724137932,25.573337965517243,744211.8868965517,463613.6572413793
Brazil,2020-02-14,26.78477001265774,738.7406034482759,25.570873379310346,743896.5441379311,463913.3503448276
Brazil,2020-02-15,26.79646664493115,738.1314344827587,25.568408793103448,743581.2013793103,464213.0434482759
Brazil,2020-02-16,26.808163277204557,737.5222655172414,25.565944206896553,743265.8586206897,464512.73655172414
Brazil,2020-02-17,26.819859909477966,736.9130965517242,25.563479620689655,742950.515862069,464812.42965517245
Brazil,2020-02-18,26.83155654175137,736.3039275862069,25.561015034482757,742635.1731034484,465112.1227586207
Brazil,2020-02-19,26.843253174024778,735.6947586206896,25.558550448275863,742319.8303448276,465411.81586206896
Brazil,2020-02-20,26.854949806298187,735.0855896551725,25.556085862068965,742004.487586207,465711.5089655173
Brazil,2020-02-21,26.866646438571593,734.4764206896552,25.55362127586207,741689.1448275862,466011.20206896553
Brazil,2020-02-22,26.878343070845002,733.867251724138,25.551156689655173,741373.8020689655,466310.8951724138
Brazil,2020-02-23,26.890039703118408,733.2580827586207,25.548692103448275,741058.4593103449,466610.5882758621
Brazil,2020-02-24,26.901736335391817,732.6489137931035,25.54622751724138,740743.1165517241,466910.28137931036
Brazil,2020-02-25,26.913432967665223,732.0397448275862,25.543762931034482,740427.7737931035,467209.9744827586
Brazil,2020-02-26,26.92512959993863,731.430575862069,25.541298344827585,740112.4310344828,467509.6675862069
Brazil,2020-02-27,26.936826232212038,730.8214068965518,25.53883375862069,739797.0882758622,467809.3606896552
Brazil,2020-02-28,26.948522864485444,730.2122379310346,25.536369172413792,739481.7455172414,468109.05379310343
Brazil,2020-02-29,26.960219496758853,729.6030689655173,25.533904586206898,739166.4027586208,468408.74689655175
Brazil,2020-03-01,26.97191612903226,728.9939,25.53144,738851.06,468708.44
Brazil,2020-03-02,27.037491307665626,728.421746451613,25.506879451612903,737117.1483870968,467889.83419354836
Brazil,2020-03-03,27.103066486298996,727.8495929032258,25.482318903225806,735383.2367741936,467071.2283870968
Brazil,2020-03-04,27.168641664932363,727.2774393548387,25.45775835483871,733649.3251612904,466252.62258064514
Brazil,2020-03-05,27.23421684356573,726.7052858064517,25.433197806451613,731915.4135483871,465434.01677419356
Brazil,2020-03-06,27.2997920221991,726.1331322580646,25.408637258064516,730181.5019354839,464615.4109677419
Brazil,2020-03-07,27.365367200832466,725.5609787096774,25.38407670967742,728447.5903225807,463796.80516129034
Brazil,2020-03-08,27.430942379465833,724.9888251612904,25.359516161290323,726713.6787096774,462978.1993548387
Brazil,2020-03-09,27.496517558099203,724.4166716129033,25.334955612903226,724979.7670967743,462159.5935483871
Brazil,2020-03-10,27.56209273673257,723.8445180645161,25.31039506451613,723245.8554838711,461340.9877419355
Brazil,2020-03-11,27.62766791536594,723.2723645161291,25.285834516129032,721511.9438709678,460522.3819354839
Brazil,2020-03-12,27.693243093999307,722.700210967742,25.261273967741936,719778.0322580646,459703.77612903225
Brazil,2020-03-13,27.758818272632674,722.128057419355,25.23671341935484,718044.1206451614,458885.1703225806
Brazil,2020-03-14,27.824393451266044,721.5559038709678,25.212152870967742,716310.2090322581,458066.56451612903
Brazil,2020-03-15,27.88996862989941,720.9837503225807,25.187592322580645,714576.2974193549,457247.9587096774
