Country,Date,Value,Wind10int,Wind100int
United States,2020-07-01,22599.6657,2.8595877,4.389402
United States,2020-06-01,30053.3142,3.3621843,5.194214
United States,2020-05-01,28098.936,3.411176,5.323733
United States,2020-04-01,29445.3069,3.5257387,5.568662
United States,2020-03-01,29392.7014,3.6109831,5.8077383
United States,2020-02-01,29147.4464,3.577831,5.799286
United States,2020-01-01,28310.3868,3.4982262,5.7660327
United States,2019-12-01,26551.5431,3.4002779,5.678068
United States,2019-11-01,25063.9675,3.365427,5.4839344
United States,2019-10-01,27493.9195,3.564604,5.677149
United States,2019-09-01,23739.1491,3.2438767,5.1285825
United States,2019-08-01,19419.4502,2.794971,4.346442
United States,2019-07-01,21966.2065,2.8628058,4.434236
United States,2019-06-01,22872.1462,3.0197327,4.6955533
United States,2019-05-01,25871.7796,3.3148897,5.1686406
United States,2019-04-01,29530.6974,3.6003003,5.695469
United States,2019-03-01,25443.057,3.5313203,5.647447
United States,2019-02-01,22521.9905,3.706704,5.977695
United States,2019-01-01,24588.5235,3.489612,5.7072625
United States,2018-12-01,24671.6776,3.3620806,5.575642
United States,2018-11-01,22351.9578,3.336386,5.3937926
United States,2018-10-01,21019.142,3.3237784,5.321027
United States,2018-09-01,17881.2466,2.9693937,4.6808558
United States,2018-08-01,19394.6406,2.9260213,4.5656815
United States,2018-07-01,15809.4323,2.8008142,4.3215394
United States,2018-06-01,24260.1561,3.2039328,4.939261
United States,2018-05-01,23259.172,3.1741753,4.9642015
United States,2018-04-01,26582.7841,3.8312373,6.0215125
United States,2018-03-01,27094.8613,3.6167965,5.7745533
United States,2018-02-01,23777.1511,3.629214,5.9028807
United States,2018-01-01,26654.4347,3.5567784,5.883901
United States,2017-12-01,22815.03,3.416254,5.5564065
United States,2017-11-01,23360.329,3.4676824,5.69181
United States,2017-10-01,24831.731,3.5711324,5.7410536
United States,2017-09-01,17323.486,3.05619,4.829774
United States,2017-08-01,13188.949,2.7629666,4.2966638
United States,2017-07-01,15893.75,2.7398236,4.2265816
United States,2017-06-01,19700.308,3.2254303,4.9898467
United States,2017-05-01,22663.269,3.4176302,5.317972
United States,2017-04-01,25781.188,3.6381485,5.7597685
United States,2017-03-01,26094.847,3.7282617,5.949618
United States,2017-02-01,22139.632,3.6381958,5.9753456
United States,2017-01-01,20658.17,3.5247808,5.783753
United States,2016-12-01,23045.966,3.6235907,5.9136066
United States,2016-11-01,19380.285,3.3165407,5.445457
United States,2016-10-01,20425.046,3.4353158,5.5504885
United States,2016-09-01,16474.509,3.123276,4.9330664
United States,2016-08-01,13597.234,2.8169167,4.3837833
United States,2016-07-01,17633.318,3.0143063,4.6237555
United States,2016-06-01,16353.366,3.0655894,4.725537
United States,2016-05-01,18836.47,3.2508037,5.051085
United States,2016-04-01,20615.168,3.6188745,5.673334
United States,2016-03-01,21812.844,3.6524882,5.8623896
United States,2016-02-01,20246.911,3.6771169,6.0151973
United States,2016-01-01,18570.983,3.4681726,5.7507396
United States,2015-12-01,20098.42,3.5649533,5.9195876
United States,2015-11-01,19681.762,3.5932136,5.853317
United States,2015-10-01,16380.077,3.318066,5.3204684
United States,2015-09-01,13971.6,3.0116186,4.7463813
United States,2015-08-01,13080.059,2.8964434,4.5056696
United States,2015-07-01,13675.482,2.883021,4.4435267
United States,2015-06-01,13421.298,2.9202592,4.5186796
United States,2015-05-01,17151.382,3.271322,5.0922427
United States,2015-04-01,17867.192,3.5837593,5.643405
United States,2015-03-01,15307.965,3.2538154,5.252551
United States,2015-02-01,14921.581,3.5148284,5.6339335
United States,2015-01-01,15162.182,3.3095903,5.422989
United States,2014-12-01,14688.866,3.289225,5.4195995
United States,2014-11-01,18988.579,3.7289946,6.036701
United States,2014-10-01,14545.447,3.3509476,5.3864584
United States,2014-09-01,11467.304,3.0217378,4.760701
United States,2014-08-01,10182.023,2.688914,4.1873527
United States,2014-07-01,12090.11,2.9275658,4.5202327
United States,2014-06-01,15683.719,3.2376812,4.988111
United States,2014-05-01,15524.704,3.3503888,5.2336874
United States,2014-04-01,18738.305,3.800713,6.002943
United States,2014-03-01,17770.94,3.656221,5.851075
United States,2014-02-01,13994.603,3.5705426,5.7891364
United States,2014-01-01,17980.401,3.8232903,6.2502522
United States,2013-12-01,14113.31,3.338428,5.491837
United States,2013-11-01,15902.812,3.5881777,5.797703
United States,2013-10-01,13732.519,3.3068216,5.3063025
United States,2013-09-01,11731.758,3.1281528,4.935076
United States,2013-08-01,9626.45,2.7053096,4.2147455
United States,2013-07-01,11152.992,2.8738415,4.422844
United States,2013-06-01,13783.929,3.1839664,4.9246993
United States,2013-05-01,16385.271,3.4852147,5.4129715
United States,2013-04-01,17314.862,3.7340934,5.8553996
United States,2013-03-01,15651.963,3.539284,5.6263204
United States,2013-02-01,13896.209,3.5608883,5.7613955
United States,2013-01-01,14547.925,3.4951382,5.7613726
United States,2012-12-01,14248.964,3.4814937,5.780032
United States,2012-11-01,11573.671,3.2752047,5.360266
United States,2012-10-01,12579.865,3.491255,5.5636907
United States,2012-09-01,8725.918,2.9904182,4.7050176
United States,2012-08-01,8330.114,2.8481464,4.4114513
United States,2012-07-01,8769.555,2.8332567,4.3425136
United States,2012-06-01,12006.019,3.345216,5.1395984
United States,2012-05-01,12639.156,3.334826,5.15943
United States,2012-04-01,12879.389,3.5751162,5.5885806
United States,2012-03-01,13969.282,3.765833,6.098552
United States,2012-02-01,11222.029,3.5176697,5.7207303
United States,2012-01-01,13878.038,3.6466668,6.0266895
United States,2011-12-01,10506.553,3.3946462,5.5902395
United States,2011-11-01,12398.044,3.7857943,6.207164
United States,2011-10-01,10660.948,3.3122933,5.309052
United States,2011-09-01,6907.942,2.9818957,4.665405
United States,2011-08-01,7368.633,2.802884,4.3463345
United States,2011-07-01,7408.197,2.8356926,4.354128
United States,2011-06-01,10926.27,3.3928046,5.2152877
United States,2011-05-01,11677.243,3.623126,5.635087
United States,2011-04-01,12491.887,3.9856117,6.273393
United States,2011-03-01,10574.801,3.620895,5.8048463
United States,2011-02-01,10566.248,3.9143934,6.361822
United States,2011-01-01,8690.232,3.3123496,5.4134073
United States,2010-12-01,8833.169,3.5660806,5.818702
United States,2010-11-01,9875.376,3.5606208,5.807012
United States,2010-10-01,7963.282,3.298192,5.3298054
United States,2010-09-01,7080.5,3.1812878,4.982468
United States,2010-08-01,6613.229,2.924446,4.536773
United States,2010-07-01,6630.927,2.9155512,4.486921
United States,2010-06-01,7992.904,3.1465244,4.834148
United States,2010-05-01,8681.79,3.4798675,5.401551
United States,2010-04-01,9838.513,3.7580762,5.942071
United States,2010-03-01,8683.188,3.5033264,5.649119
United States,2010-02-01,5494.157,3.1700919,5.072068
United States,2010-01-01,6964.964,3.4590576,5.6139445
Brazil,2023-03-01,6243.3895,1.8683877,3.1819358
Brazil,2023-02-01,6631.1419,1.8623348,3.1452494
Brazil,2023-01-01,6393.0241,1.8855413,3.1810446
Brazil,2022-12-01,6318.9355,2.0160058,3.39545
Brazil,2022-11-01,6010.5997,2.1464548,3.5900402
Brazil,2022-10-01,9695.4338,2.3149416,3.8243024
Brazil,2022-09-01,9325.4256,2.5191247,4.207258
Brazil,2022-08-01,9425.0432,2.5523832,4.334419
Brazil,2022-07-01,8455.2965,2.3912332,4.15704
Brazil,2022-06-01,5984.1705,2.065786,3.5930407
Brazil,2022-05-01,5901.8336,2.087907,3.5947773
Brazil,2022-04-01,5074.3977,1.8993291,3.270676
Brazil,2022-03-01,5361.0524,1.8110945,3.0815408
Brazil,2022-02-01,4538.5845,1.7899995,3.0449984
Brazil,2022-01-01,4607.7921,1.9651798,3.3441722
Brazil,2021-12-01,6012.6327,1.9686044,3.5555294
Brazil,2021-11-01,5913.0151,1.9915307,3.3161097
Brazil,2021-10-01,7297.4962,2.2010634,3.6362932
Brazil,2021-09-01,7863.69,2.2864585,3.8119342
Brazil,2021-08-01,8207.2691,2.5108032,4.2773905
Brazil,2021-07-01,7252.77,2.2986314,3.9709666
Brazil,2021-06-01,5874.3879,2.0641048,3.5451272
Brazil,2021-05-01,5333.6067,1.9518399,3.3601713
Brazil,2021-04-01,4525.4845,1.8446277,3.1512666
Brazil,2021-03-01,4024.3471,1.7571492,2.9796393
Brazil,2021-02-01,3641.7365,1.8685186,3.1614177
Brazil,2021-01-01,5616.6794,1.9604701,3.2757761
Brazil,2020-12-01,5857.3575,1.9695221,3.270662
Brazil,2020-11-01,5374.8161,2.0495827,3.4267201
Brazil,2020-10-01,5903.546,2.2561803,3.715069
Brazil,2020-09-01,6853.5926,2.4204276,4.0591946
Brazil,2020-08-01,6891.5569,2.529389,4.3115716
Brazil,2020-07-01,5884.7803,2.33917,4.0430994
Brazil,2020-06-01,4961.8903,2.2528226,3.9071546
Brazil,2020-05-01,3832.9058,2.0087466,3.4765909
Brazil,2020-04-01,3085.6029,1.8221306,3.1373446
Brazil,2020-03-01,2249.8303,1.7657969,3.0276992
Brazil,2020-02-01,2787.2578,1.8533859,3.133428
Brazil,2020-01-01,2797.0634,1.9423462,3.2769098
Brazil,2019-12-01,5147.9519,1.9895908,3.2749393
Brazil,2019-11-01,5243.5067,2.0295458,3.3179295
Brazil,2019-10-01,6116.0811,2.1448224,3.5207083
Brazil,2019-09-01,6484.8596,2.4008706,3.9934158
Brazil,2019-08-01,6484.8596,2.53601,4.286233
Brazil,2019-07-01,5187.0816,2.2921007,3.9308574
Brazil,2019-06-01,5187.0816,2.2424562,3.902914
Brazil,2019-05-01,3881.2429,1.8620017,3.1848283
Brazil,2019-04-01,2615.7078,1.660137,2.838542
Brazil,2019-03-01,2577.4193,1.8505989,3.1476154
Brazil,2019-02-01,2266.0735,1.8331892,3.0937767
Brazil,2019-01-01,4233.9,1.9582014,3.2777412
Brazil,2018-12-01,3820.9379,1.9177403,3.2433
Brazil,2018-11-01,5219.6191,2.1341498,3.5171978
Brazil,2018-10-01,4815.7383,2.1186473,3.4782486
Brazil,2018-09-01,5475.513,2.2856224,3.8113554
Brazil,2018-08-01,5317.2493,2.279839,3.8623765
Brazil,2018-07-01,4994.5557,2.2068071,3.779191
Brazil,2018-06-01,4304.9782,2.174391,3.7364423
Brazil,2018-05-01,3671.9234,1.9964752,3.4495282
Brazil,2018-04-01,2652.4585,1.750408,3.0194526
Brazil,2018-03-01,2282.4914,1.7462502,2.958103
Brazil,2018-02-01,2125.2554,1.8380706,3.132842
Brazil,2018-01-01,3435.5555,1.9269398,3.2093778
Brazil,2017-12-01,3759.554,2.0060914,3.3330297
Brazil,2017-11-01,3990.895,2.079909,3.4210317
Brazil,2017-10-01,4977.409,2.4730494,4.0651803
Brazil,2017-09-01,5138.431,2.635453,4.3712397
Brazil,2017-08-01,4404.66,2.3919237,4.0552773
Brazil,2017-07-01,4070.387,2.6267734,4.5179358
Brazil,2017-06-01,3329.483,2.2395036,3.8543146
Brazil,2017-05-01,2736.352,1.9339019,3.306419
Brazil,2017-04-01,2560.043,1.8993552,3.2306597
Brazil,2017-03-01,2042.327,1.7444019,2.949669
Brazil,2017-02-01,2176.852,1.8712844,3.1630573
Brazil,2017-01-01,2872.915,1.8853253,3.1421146
Brazil,2016-12-01,3063.085,2.0388565,3.3765297
Brazil,2016-11-01,3402.626,2.1795788,3.5735722
Brazil,2016-10-01,3734.626,2.3300383,3.8200533
Brazil,2016-09-01,3594.456,2.2861173,3.7911963
Brazil,2016-08-01,3432.001,2.4151244,4.0909934
Brazil,2016-07-01,3355.365,2.294879,3.9447286
Brazil,2016-06-01,2697.969,2.1028914,3.5981266
Brazil,2016-05-01,2390.929,1.9506685,3.3147545
Brazil,2016-04-01,2332.603,2.0254903,3.4213195
Brazil,2016-03-01,2064.769,1.9201902,3.237916
Brazil,2016-02-01,1815.583,1.976523,3.3280041
Brazil,2016-01-01,1356.074,2.1368935,3.5923529
Brazil,2015-12-01,2155.619,2.2058525,3.6042624
Brazil,2015-11-01,1970.924,2.1761124,3.5458107
Brazil,2015-10-01,2477.654,2.425267,3.9530241
Brazil,2015-09-01,2281.711,2.4230578,4.0353055
Brazil,2015-08-01,2576.834,2.5001347,4.2647038
Brazil,2015-07-01,1955.068,2.305885,3.9520652
Brazil,2015-06-01,1660.848,2.2686357,3.908611
Brazil,2015-05-01,1572.217,2.0181522,3.4601567
Brazil,2015-04-01,993.798,1.7295791,2.9408698
Brazil,2015-03-01,1115.355,1.736034,2.9260986
Brazil,2015-02-01,1162.752,1.9724766,3.3014104
Brazil,2015-01-01,1543.12,1.9459453,3.2086117
People's Republic of China,2023-03-01,83203.5711,2.742932,4.2892528
People's Republic of China,2023-02-01,74111.3782,2.6510177,4.211082
People's Republic of China,2023-01-01,77258.4283,2.7497902,4.4223924
People's Republic of China,2022-12-01,81867.4223,2.6496468,4.250456
People's Republic of China,2022-11-01,68166.2354,2.6116564,4.20343
People's Republic of China,2022-10-01,69445.7677,2.6067646,4.07025
People's Republic of China,2022-09-01,53910.2071,2.4677563,3.8036194
People's Republic of China,2022-08-01,52381.5623,2.45471,3.7393606
People's Republic of China,2022-07-01,51679.518,2.502836,3.781992
People's Republic of China,2022-06-01,59368.0353,2.6023538,3.9590366
People's Republic of China,2022-05-01,67328.3116,2.7928839,4.261248
People's Republic of China,2022-04-01,71087.6455,3.0249908,4.679844
People's Republic of China,2022-03-01,76160.4816,2.9315152,4.620487
People's Republic of China,2022-02-01,33578.8581,2.5939062,4.105719
People's Republic of China,2022-01-01,73097.9034,2.2662563,3.5889375
People's Republic of China,2021-12-01,64678.6606,2.4960775,4.2121778
People's Republic of China,2021-11-01,58450.8484,2.648525,4.2137537
People's Republic of China,2021-10-01,52641.9981,2.6533065,4.1632676
People's Republic of China,2021-09-01,38533.1726,2.30796,3.5593996
People's Republic of China,2021-08-01,36472.3329,2.357966,3.5877614
People's Republic of China,2021-07-01,42994.5508,2.4802294,3.749378
People's Republic of China,2021-06-01,43696.5951,2.5739558,3.9069798
People's Republic of China,2021-05-01,57363.8121,2.9180756,4.466725
People's Republic of China,2021-04-01,53162.8696,2.9703977,4.5919657
People's Republic of China,2021-03-01,53604.4781,2.8749754,4.5099225
People's Republic of China,2021-02-01,59921.7224,2.716694,4.3070636
People's Republic of China,2021-01-01,43629.8097,2.7266273,4.390449
People's Republic of China,2020-12-01,46801.7902,2.630036,4.2361617
People's Republic of China,2020-11-01,43187.5757,2.6633284,4.24937
People's Republic of China,2020-10-01,40168.1054,2.7173915,4.2978125
People's Republic of China,2020-09-01,30560.6998,2.446088,3.7936044
People's Republic of China,2020-08-01,32104.7471,2.481847,3.7943597
People's Republic of China,2020-07-01,32356.3696,2.4619596,3.7475054
People's Republic of China,2020-06-01,37011.3864,2.6920102,4.0998087
People's Republic of China,2020-05-01,45314.9298,2.8851821,4.4093313
People's Republic of China,2020-04-01,41632.091,2.7757406,4.2797437
People's Republic of China,2020-03-01,49432.3894,2.9020467,4.568831
People's Republic of China,2020-02-01,31443.021,2.5374117,4.0314226
People's Republic of China,2020-01-01,36449.312,2.2753055,3.647598
People's Republic of China,2019-12-01,41037.3469,2.453642,3.9471064
People's Republic of China,2019-11-01,38223.7495,2.6946416,4.305809
People's Republic of China,2019-10-01,32733.8034,2.541081,3.9600093
People's Republic of China,2019-09-01,25699.81,2.4071395,3.7144375
People's Republic of China,2019-08-01,25402.438,2.3813353,3.6140647
People's Republic of China,2019-07-01,24693.3199,2.351988,3.5636103
People's Republic of China,2019-06-01,30114.6417,2.5974627,3.9453597
People's Republic of China,2019-05-01,40396.8531,2.9823282,4.578284
People's Republic of China,2019-04-01,39218.8022,2.8420496,4.4232445
People's Republic of China,2019-03-01,39081.5536,2.685516,4.2526007
People's Republic of China,2019-02-01,28729.789,2.645885,4.264766
People's Republic of China,2019-01-01,36639.5727,2.4563882,4.0087976
People's Republic of China,2018-12-01,37813.086,2.6269896,4.2439384
People's Republic of China,2018-11-01,29494.6543,2.465361,3.9933486
People's Republic of China,2018-10-01,27739.2864,2.484709,3.914334
People's Republic of China,2018-09-01,26106.9059,2.5287027,3.9255276
People's Republic of China,2018-08-01,20974.9703,2.2870252,3.4667857
People's Republic of China,2018-07-01,26073.3639,2.5022995,3.7946405
People's Republic of China,2018-06-01,25536.6909,2.5458195,3.862309
People's Republic of China,2018-05-01,31842.5988,2.9301531,4.494835
People's Republic of China,2018-04-01,36717.3786,3.0519128,4.728216
People's Republic of China,2018-03-01,34179.3625,2.7969835,4.3886666
People's Republic of China,2018-02-01,34596.3726,2.7330623,4.358323
People's Republic of China,2018-01-01,31236.6199,2.7786646,4.4837623
People's Republic of China,2017-12-01,29586.695,2.530756,4.118856
People's Republic of China,2017-11-01,30755.309,2.584299,4.1195073
People's Republic of China,2017-10-01,25076.062,2.595365,4.057344
People's Republic of China,2017-09-01,21843.259,2.462907,3.816229
People's Republic of China,2017-08-01,19953.818,2.3869557,3.6387107
People's Republic of China,2017-07-01,19680.777,2.443561,3.7094488
People's Republic of China,2017-06-01,21471.924,2.4843645,3.7722569
People's Republic of China,2017-05-01,27183.936,2.867416,4.4003496
People's Republic of China,2017-04-01,27194.858,2.983907,4.681144
People's Republic of China,2017-03-01,24071.272,2.6471424,4.166254
People's Republic of China,2017-02-01,25007.021,2.7245638,4.326869
People's Republic of China,2017-01-01,22432.769,2.4960897,4.0099
People's Republic of China,2016-12-01,22662.855,2.4564679,4.0001974
People's Republic of China,2016-11-01,23673.879,2.6260295,4.1861005
People's Republic of China,2016-10-01,21606.391,2.6714091,4.2087183
People's Republic of China,2016-09-01,15290.327,2.2676938,3.496261
People's Republic of China,2016-08-01,15415.285,2.3451014,3.562842
People's Republic of China,2016-07-01,17028.38,2.5267344,3.8532858
People's Republic of China,2016-06-01,19675.22,2.5839076,3.924434
People's Republic of China,2016-05-01,23480.762,3.0057278,4.6249533
People's Republic of China,2016-04-01,22026.704,2.948151,4.584742
People's Republic of China,2016-03-01,21004.32,2.868108,4.542676
People's Republic of China,2016-02-01,14113.365,2.7483506,4.375734
People's Republic of China,2016-01-01,18721.811,2.5392778,4.060624
People's Republic of China,2015-12-01,17526.409,2.4372714,3.9183288
People's Republic of China,2015-11-01,16676.713,2.4504585,3.8518867
People's Republic of China,2015-10-01,16869.311,2.622132,4.1144447
People's Republic of China,2015-09-01,12677.474,2.5039048,3.8877513
People's Republic of China,2015-08-01,11805.119,2.367666,3.5765202
People's Republic of China,2015-07-01,12122.339,2.4821987,3.747143
People's Republic of China,2015-06-01,15827.016,2.6958663,4.109589
People's Republic of China,2015-05-01,17820.971,2.900405,4.4653726
People's Republic of China,2015-04-01,17764.324,2.931229,4.5507574
People's Republic of China,2015-03-01,17435.775,2.9078403,4.5992417
People's Republic of China,2015-02-01,12258.29,2.6729176,4.2679605
People's Republic of China,2015-01-01,15124.6,2.4635873,3.9966447
